# source, target, weight, time
632,341,1,1131041460
632,1704,1,1131302940
632,1816,1,1132335540
632,1821,1,1132335420
632,1050,1,1132031820
632,51,1,1132047420
632,1450,1,1132328400
632,1956,-1,1133734380
632,2048,-1,1136891880
632,2281,-1,1136891700
632,2381,-1,1137616620
632,2405,-1,1137617160
632,1393,1,1138438260
632,1256,-1,1138563360
632,2532,-1,1139259780
632,2587,1,1139596620
632,2621,-1,1140719700
632,1106,-1,1141043340
632,2357,-1,1145828280
632,3195,-1,1146139980
632,187,1,1146234780
632,2059,-1,1147223760
632,3252,-1,1147223640
632,1062,1,1147284300
632,3320,-1,1147548720
632,2506,1,1147894920
632,3347,1,1149076800
632,2575,-1,1147889940
632,3457,1,1148857260
632,2459,1,1149012180
632,2666,-1,1149076440
632,3109,1,1149260400
632,2838,-1,1149863460
632,3521,1,1149863760
632,2732,-1,1149881880
632,2366,1,1150728000
632,2018,-1,1151967720
632,2289,-1,1152606780
632,2127,1,1154096040
632,1892,1,1153143600
632,3787,1,1153236420
632,3303,-1,1153416720
632,3848,-1,1153844460
632,1176,-1,1155242160
632,3939,-1,1155428700
632,1267,-1,1155428280
632,4023,-1,1156105080
632,3134,1,1158344940
632,3598,-1,1158611460
632,3624,1,1158912600
632,4153,-1,1158518640
632,3019,1,1158913200
632,1961,1,1159126680
632,4233,1,1160266740
632,3059,1,1159976640
632,318,1,1160731440
632,4424,1,1161832080
632,4459,1,1162240620
632,3280,1,1162413240
632,4108,1,1165873260
632,3699,1,1169876220
632,14,1,1175563980
632,4857,1,1176475860
632,5496,1,1176481320
632,5505,1,1176482040
632,5537,1,1176634080
632,5092,1,1176633660
632,4654,1,1176633360
632,2315,-1,1177117860
632,5628,1,1178117940
632,4226,1,1179849780
632,5916,1,1181356860
632,5800,1,1185040740
632,5207,1,1188438360
632,669,1,1169572200
632,6733,1,1193844060
633,372,-1,1108511760
633,373,1,1111540680
633,1115,-1,1121611380
633,580,1,1122824280
633,896,1,1124838780
633,1437,-1,1126826520
633,1802,1,1131212400
633,1450,1,1132637820
635,398,1,1109000340
635,215,1,1129078260
635,14,1,1175866620
635,3045,-1,1189616520
637,636,1,1117965180
638,636,-1,1117973940
638,657,1,1111970400
638,612,1,1111970160
638,774,1,1113038160
638,281,1,1113241080
638,239,-1,1116891060
638,287,1,1117129200
638,719,1,1117526040
638,922,1,1117556280
638,277,1,1117605660
638,292,1,1117605480
638,933,1,1118202900
638,1024,1,1120484580
638,604,1,1120484940
638,857,1,1121334660
638,1115,1,1121867280
638,735,1,1121866920
638,1136,1,1122140700
638,901,1,1122453420
638,489,-1,1122636840
638,580,1,1122894300
638,915,1,1123108980
638,698,1,1124186400
638,1276,1,1124186760
638,1294,1,1124109360
638,1330,1,1124888160
638,864,1,1127055180
638,1457,1,1127076180
638,1463,1,1127376240
638,1096,1,1127569140
638,1493,1,1127934540
638,521,1,1128320460
638,1349,1,1128460680
638,1375,1,1128683160
638,1386,1,1130307840
638,947,1,1130795700
638,1745,1,1130795460
638,1802,1,1131201000
638,1823,1,1131755400
638,827,1,1132644600
638,1892,1,1132644420
638,1923,1,1133045100
638,1936,1,1133424960
638,910,1,1133424960
638,1616,1,1133424540
638,795,1,1133818680
638,1989,1,1133818380
638,1643,1,1134493740
638,2138,1,1135555980
638,1001,1,1137591660
638,2190,1,1135985040
638,781,1,1136389440
638,2356,1,1137458760
638,1937,1,1137458820
638,2381,1,1137589500
638,2371,1,1137455940
638,2405,1,1137587640
638,2455,1,1144191900
638,2560,1,1139136840
638,2564,1,1139490780
638,1924,1,1139490720
638,694,1,1139490600
638,2658,1,1144005240
638,2435,1,1143489480
638,2032,1,1143489180
638,2970,1,1143715680
638,2038,1,1143934080
638,3160,1,1145833320
638,2465,1,1146596700
638,1062,1,1147288560
638,891,1,1147288560
638,3347,1,1149023820
638,2740,1,1148166180
638,1184,1,1148166120
638,2761,1,1150359180
638,2428,1,1151570280
638,4171,1,1159870620
638,2563,1,1159870860
638,318,-1,1160689500
638,4621,1,1164841080
638,4787,1,1168329840
639,636,-1,1117978200
639,774,-1,1113089940
639,615,1,1113783720
639,797,1,1113775800
639,292,1,1114554600
639,824,-1,1114827000
639,848,1,1115513220
639,871,1,1116637500
639,897,1,1117070520
639,725,1,1117324140
639,922,1,1117578600
639,753,1,1118345640
639,949,-1,1118441940
639,857,1,1121272380
639,1115,1,1121430420
639,1056,1,1121470020
639,1096,1,1121563740
639,154,-1,1121691780
639,972,1,1121793900
639,1159,-1,1122123720
639,860,1,1122151620
639,1170,1,1122151200
639,644,1,1122918660
639,943,-1,1123015380
639,29,1,1123080840
639,1294,1,1124040240
639,1027,1,1124231460
639,896,1,1124749560
640,636,-1,1117984320
640,679,1,1110726120
640,694,1,1110648000
640,546,1,1110939780
640,495,1,1111155720
640,600,-1,1111493820
640,710,-1,1111460040
640,373,1,1111540980
640,739,1,1112217300
640,28,1,1112530920
640,757,-1,1112530740
640,765,-1,1113045420
640,673,-1,1114000140
640,292,1,1114647480
640,823,-1,1115286780
640,719,1,1117984140
640,926,-1,1117983840
640,963,1,1119355920
640,571,1,1119367680
640,988,-1,1119367560
640,1021,1,1119544320
640,604,1,1120637700
640,1064,-1,1120830660
640,1082,1,1120909080
640,1087,-1,1121176440
640,1183,1,1123270200
640,644,1,1123270140
640,262,1,1123062360
640,733,1,1123270020
640,1215,1,1123269960
640,29,1,1123269840
640,1088,1,1123269780
640,237,1,1123804800
640,1249,-1,1123497660
640,1311,-1,1124544780
640,880,-1,1124790660
640,896,1,1124790120
640,1354,-1,1125308820
640,1361,-1,1125515160
640,1207,-1,1125582480
640,1434,-1,1127123820
640,1437,1,1126704780
640,1453,1,1127309100
640,1459,-1,1127308860
640,1499,-1,1127907960
640,1365,1,1128683640
640,1142,1,1128683580
640,1510,1,1128683160
640,1512,1,1128683040
640,1514,1,1128682920
640,1392,1,1128682860
640,1519,1,1128682860
640,1523,1,1128360600
640,521,1,1128682800
640,1349,1,1128682680
640,1529,1,1128681960
640,832,1,1128682620
640,1534,1,1128682560
640,1168,1,1128682500
640,1106,1,1128682440
640,1320,1,1128682020
640,1375,1,1128681960
640,1575,-1,1129123860
640,1208,1,1129135200
640,1370,1,1129680540
640,1671,-1,1130095140
640,1386,-1,1130447940
640,1709,-1,1130442000
640,1288,-1,1130262960
640,1729,-1,1130430420
640,1822,-1,1131906900
640,51,-1,1131896580
640,1542,-1,1131833460
640,1887,-1,1132661880
640,1450,1,1132332360
640,910,1,1133578740
640,1968,1,1133449620
640,693,-1,1133532840
640,1976,1,1133879640
640,1629,1,1133833680
640,1014,1,1133833500
640,762,1,1133879760
640,2066,-1,1134849660
640,1890,-1,1136028960
640,1184,1,1135777980
640,2176,1,1135739100
640,2183,-1,1135958700
640,2190,-1,1136398920
640,2269,-1,1136482260
640,1795,-1,1139074680
640,2381,-1,1137549480
640,1256,-1,1138385160
640,2516,-1,1139074200
640,2555,-1,1139074440
640,1761,1,1134482100
641,636,-1,1117986180
641,774,1,1113761160
641,76,1,1115258280
641,854,-1,1115922960
641,622,-1,1116354960
641,859,1,1116726480
641,239,1,1116441180
641,889,1,1117761660
641,725,1,1117495800
641,903,1,1117495680
641,906,1,1117496520
641,724,1,1117496340
641,922,1,1117675680
641,932,-1,1118058240
641,933,1,1118190540
641,937,1,1118624580
641,941,1,1118443560
641,285,1,1118677260
641,674,1,1118487000
641,950,1,1118625000
641,952,1,1118867940
641,701,1,1118710080
641,963,1,1118867820
641,718,1,1118868780
641,971,-1,1118868480
641,683,1,1118867880
641,680,1,1118967960
641,571,1,1119729420
641,872,1,1119630660
641,1021,1,1119529800
641,645,1,1119630840
641,1028,1,1119615240
641,911,1,1119806160
641,604,1,1120163340
641,373,-1,1120094880
641,1082,1,1121215620
641,1087,-1,1121215500
641,857,1,1121466060
641,972,1,1121804880
641,644,1,1123074240
641,262,1,1123377120
641,733,1,1123504440
641,1215,1,1123504860
641,29,1,1123082580
641,915,1,1123376520
641,1088,1,1123200480
641,780,1,1123376280
641,207,1,1123505700
641,983,1,1123608240
641,398,1,1123505520
641,1253,1,1123893600
641,1254,1,1123617600
641,1264,1,1123935540
641,698,1,1123935480
641,1278,1,1123935360
641,1098,1,1124760240
641,896,1,1125058500
641,888,1,1125058200
641,826,1,1125093960
641,1353,1,1125346800
641,1355,1,1125575640
641,1361,-1,1125575340
641,1184,1,1125760620
641,1364,1,1125761160
641,1063,1,1125760860
641,755,1,1126119600
641,1376,1,1126119600
641,967,1,1126035900
641,1259,1,1126119660
641,1390,1,1126120200
641,1402,-1,1126036200
641,1404,1,1126406700
641,1371,1,1126659960
641,1423,1,1126660260
641,1427,1,1126660560
641,1128,1,1126660680
641,743,1,1126660860
641,1437,1,1126660320
641,1408,1,1126921200
641,1441,1,1126921200
641,1448,1,1127247900
641,864,1,1127329440
641,1453,1,1127329500
641,1461,-1,1127329680
641,1463,1,1127329740
641,783,1,1127383980
641,1096,1,1127437200
641,1471,-1,1127613240
641,846,1,1127933520
641,1306,1,1127933580
641,1398,1,1127851200
641,1143,1,1127933220
641,1365,1,1128454680
641,1142,1,1128384120
641,1519,1,1128537900
641,1523,1,1128392100
641,521,1,1128391920
641,1349,1,1128538440
641,1106,1,1128476040
641,1555,1,1128770040
641,1205,1,1128903600
641,1575,-1,1128873900
641,1579,1,1129068060
641,822,1,1129396320
641,1524,-1,1128290340
641,270,1,1129674660
641,1631,1,1130083800
641,1370,1,1130083740
641,1151,1,1130082900
641,1386,1,1130203800
641,341,-1,1130899140
641,1704,1,1131141720
641,862,1,1134878460
641,1415,1,1135048200
641,1485,1,1135708920
641,1676,1,1136042820
641,2381,-1,1137554880
641,2405,-1,1137553920
641,1393,1,1138589100
641,2592,-1,1126119840
641,1881,-1,1140454500
641,1664,1,1140739620
641,2855,1,1131930840
642,636,-1,1117997100
642,787,-1,1113413580
642,239,1,1116670920
642,871,1,1116670680
642,48,1,1117379460
642,897,1,1117465620
642,855,1,1117379580
642,906,1,1117483260
642,719,1,1117725840
642,277,1,1117573080
642,292,1,1117722720
642,410,1,1117671660
642,285,1,1118508720
642,950,1,1118515680
642,441,-1,1119300060
642,718,1,1119299940
642,683,1,1119299820
642,1018,1,1119810480
642,872,1,1119689400
642,645,1,1119689940
642,641,1,1119701700
642,1026,1,1119722460
642,1038,-1,1119809640
642,1039,1,1120159860
642,373,1,1120076640
642,1051,-1,1120295880
642,1052,1,1120337100
642,847,-1,1120512240
642,154,-1,1122207900
642,1159,-1,1122766800
642,489,1,1122766860
642,896,1,1122596460
642,751,1,1122766560
642,696,1,1134230820
642,1734,1,1135436580
642,2122,-1,1135263120
642,944,1,1135359060
642,863,1,1135378440
642,1184,-1,1135909140
642,2004,1,1135901940
642,2568,-1,1139258280
642,2525,1,1139258160
642,1940,1,1139777820
642,2724,-1,1141663680
642,2567,-1,1141596720
642,2357,1,1145747460
642,3160,1,1145746800
642,2648,-1,1145746980
642,2548,-1,1145746680
642,187,1,1146342840
642,1892,1,1153436880
643,636,-1,1117998240
644,636,-1,1117999560
644,869,1,1116675540
644,883,1,1117111320
644,894,1,1117299420
644,638,1,1117215180
644,725,1,1117322700
644,906,1,1117466160
644,719,1,1117999680
644,933,1,1118448900
644,949,1,1118448480
644,952,1,1118623380
644,701,1,1118754480
644,963,1,1119012780
644,441,-1,1118770620
644,718,1,1118770200
644,683,1,1118882880
644,680,1,1119476820
644,210,1,1119189600
644,957,1,1119189420
644,624,1,1119189300
644,239,1,1119476580
644,1021,1,1119557100
644,641,1,1119567900
644,903,1,1119730620
644,1039,1,1120158420
644,956,1,1120158360
644,604,1,1120158300
644,1048,1,1120255560
644,855,1,1120335900
644,774,1,1121109780
644,857,1,1121275860
644,972,1,1121794200
644,1172,1,1122321480
644,588,1,1122736740
644,29,1,1123543320
644,1088,1,1123615860
644,1294,1,1124219940
644,1027,1,1124480040
644,1318,1,1124834580
644,1184,1,1125523680
644,967,1,1125849660
644,1259,1,1125849540
644,875,1,1126470840
644,1128,1,1126393080
644,1161,-1,1126436460
644,1453,1,1127053320
644,783,1,1127503860
644,1096,1,1127503140
644,1306,1,1127647260
644,1398,1,1127763660
644,1507,1,1128086040
644,1168,1,1128597960
644,1106,1,1128469860
644,215,-1,1129394220
644,1205,1,1128809040
644,1575,-1,1128896280
644,1094,-1,1129394460
644,1623,-1,1129929900
644,1631,1,1129661820
644,1370,1,1129661520
644,1151,-1,1130177580
644,1386,1,1130177340
644,1124,1,1130963460
644,373,-1,1131134460
644,1805,1,1131566160
644,1450,1,1132356540
644,910,1,1133392260
644,2133,1,1135295220
644,1795,-1,1139004840
644,1937,1,1137272640
644,2381,-1,1138050720
644,1524,-1,1138144200
644,2555,-1,1139004300
644,51,-1,1139087100
644,1940,1,1139685960
644,2587,-1,1139685780
644,1984,1,1140215160
644,1566,1,1140479760
644,1594,1,1142438220
644,1613,1,1142522820
644,698,-1,1143492720
644,1156,1,1143492480
644,2032,1,1143492420
644,2377,1,1144013220
644,2425,1,1144187880
644,3080,-1,1145143140
644,1493,1,1145407440
644,2323,1,1146507780
644,3195,-1,1146609960
644,2090,1,1146507960
644,383,1,1146606000
644,3341,-1,1147727460
644,1006,-1,1148301360
644,2430,1,1148330820
644,2648,-1,1149202500
644,2666,-1,1149202440
644,4233,1,1160061240
644,1238,1,1160776920
644,3320,1,1163386140
644,3002,1,1163386140
644,2172,1,1164161940
644,4787,1,1168180920
644,3150,1,1168829640
644,2079,1,1174334460
644,14,1,1176053760
645,636,-1,1118006040
645,533,-1,1110749280
645,847,-1,1115279460
645,823,-1,1115278560
645,933,1,1118230980
645,1024,1,1120594200
646,636,-1,1118007180
647,636,-1,1118008080
647,725,1,1117825320
647,277,1,1118001780
647,1088,1,1123346820
647,896,1,1125267360
647,1457,1,1127567820
647,1463,1,1127680560
647,1467,1,1127413020
647,1306,1,1127586240
647,1398,1,1128113820
647,1143,1,1127898240
647,1424,1,1130027040
647,1631,1,1130026860
647,1370,1,1130027220
647,1704,1,1131111600
647,1770,1,1131806880
647,1486,1,1131806160
647,1559,1,1132270140
647,1450,1,1132423260
648,636,-1,1118029920
648,398,1,1123421760
648,2208,1,1136239140
648,2219,-1,1136484960
649,653,1,1109482260
649,373,-1,1112109000
649,774,1,1113759720
649,917,1,1121347200
649,972,1,1122054720
649,1116,1,1122691320
649,1170,1,1122691140
649,1172,1,1122340740
649,896,-1,1122667140
649,751,1,1122691080
649,588,1,1122821400
649,1183,1,1122821340
649,580,1,1122930900
649,1207,1,1122931140
649,262,1,1123029180
649,733,1,1123181100
649,1215,1,1123181040
649,29,1,1123180980
649,915,1,1123180860
649,1088,1,1123180800
649,207,1,1123362360
649,983,1,1123361880
649,1501,1,1138759200
650,649,1,1109513760
651,649,1,1109534460
652,649,1,1109614260
653,649,1,1109629260
653,657,1,1111627320
653,1658,1,1130031180
653,4729,1,1166648460
654,649,1,1109708760
655,649,-1,1109921100
656,653,1,1109541000
656,660,-1,1110393660
656,213,1,1110152400
656,676,1,1110492360
656,679,1,1110589380
656,690,1,1110839940
656,373,-1,1111809540
656,657,1,1112055420
656,739,1,1112391540
656,28,1,1112391960
656,394,1,1113261720
656,763,1,1113269040
656,768,1,1113266820
656,774,-1,1113790800
656,281,1,1113254100
656,581,1,1113268860
656,587,1,1114465260
656,812,1,1114820220
656,815,1,1114812660
656,816,-1,1115081340
656,822,-1,1114669440
656,824,-1,1114819500
656,668,1,1115065500
656,405,1,1115065140
656,76,1,1115065320
656,848,1,1115599140
656,851,-1,1115600700
656,869,-1,1116738600
656,889,1,1117720200
656,903,-1,1117721760
656,906,1,1117461000
656,719,1,1117728000
656,410,1,1117728180
656,933,1,1118704140
656,701,1,1118955540
656,963,-1,1119382440
656,718,-1,1119142500
656,1064,1,1121016780
656,1112,1,1121794020
656,896,-1,1122917700
656,1207,-1,1123190160
656,698,1,1124148480
656,1278,1,1124044260
656,1027,1,1124675160
656,1297,1,1124306100
656,880,-1,1124807640
656,1126,-1,1124673900
656,1330,1,1124973420
656,1360,-1,1125760800
656,1184,-1,1125928560
656,1063,1,1125771240
656,693,-1,1125870900
656,1319,-1,1126477920
656,1423,1,1126708560
656,1128,1,1126708860
656,743,1,1126493100
656,1161,-1,1126453560
656,1437,1,1126706880
656,1408,1,1126876500
656,1453,1,1127053800
656,1459,-1,1127320920
656,1463,1,1127514720
656,1096,1,1128037800
656,1475,-1,1127531700
656,1131,1,1128037620
656,1398,-1,1128006420
656,1493,-1,1128007080
656,1529,1,1128649380
656,1320,-1,1128898800
656,1503,1,1128985980
656,1575,-1,1128893700
656,270,-1,1129691160
656,1640,-1,1130444160
656,1151,-1,1130131860
656,1661,-1,1130444040
656,1695,-1,1130347320
656,1703,-1,1130597460
656,1709,-1,1130443620
656,1578,-1,1130796480
656,853,1,1130877840
656,1405,1,1130881080
656,695,1,1130881380
656,187,1,1131028080
656,1060,1,1131747240
656,827,1,1132265280
656,1919,1,1133154900
656,1920,-1,1133104440
656,1432,1,1133761500
656,910,1,1133582220
656,1968,-1,1134013440
656,2036,-1,1137339840
656,1260,1,1134769860
656,2128,1,1135258440
656,1682,1,1135964580
656,2293,1,1136826840
656,930,1,1136826540
656,1795,1,1138900920
656,2349,-1,1137086280
656,2351,-1,1137081540
656,2352,-1,1137339360
656,2356,1,1137432060
656,2361,1,1137431940
656,1759,-1,1137081360
656,2369,-1,1137190620
656,1937,1,1137431760
656,2381,-1,1137617580
656,2384,-1,1137431340
656,2401,-1,1137431100
656,2405,-1,1137595320
656,1699,1,1138006320
656,2440,-1,1137989760
656,2096,-1,1137989580
656,1830,1,1138113960
656,2485,-1,1138563900
656,962,1,1138223280
656,1249,-1,1138205400
656,1256,1,1138563240
656,1051,-1,1138563000
656,2395,-1,1138655700
656,1501,-1,1138810260
656,2511,-1,1138732680
656,1509,1,1139265900
656,2532,-1,1138900020
656,2540,1,1138919940
656,2544,-1,1139252640
656,2202,1,1139066160
656,2546,1,1139230320
656,2552,-1,1138900620
656,2139,-1,1139012760
656,2555,-1,1139029020
656,1924,-1,1139256420
656,2568,-1,1139256180
656,2570,1,1139256300
656,369,-1,1139590440
656,2574,-1,1139256240
656,694,1,1139351280
656,2581,-1,1139490840
656,1940,1,1140128640
656,2587,-1,1139700540
656,2589,-1,1139949420
656,2421,-1,1139951040
656,168,-1,1140023340
656,2621,-1,1140114960
656,2625,-1,1140189660
656,2226,1,1140187080
656,2283,-1,1140128400
656,2649,-1,1140403380
656,1881,-1,1140404760
656,2209,-1,1140403620
656,1566,1,1140527460
656,2662,-1,1140531720
656,2169,1,1141132020
656,2668,-1,1141095600
656,1106,-1,1140813060
656,2683,-1,1140922560
656,2707,-1,1141131420
656,1460,-1,1141233000
656,2724,-1,1141229100
656,2729,-1,1141416600
656,2746,1,1141831740
656,2706,1,1141941120
656,1178,1,1141941000
656,2487,-1,1141601940
656,2759,1,1141832340
656,2062,-1,1141831440
656,2776,-1,1141751400
656,2781,-1,1141751580
656,2764,1,1141940760
656,2795,-1,1141823520
656,2725,-1,1141939860
656,2057,1,1142427540
656,2204,-1,1142010180
656,2765,1,1142367120
656,1244,1,1142878260
656,1594,1,1142882340
656,1613,1,1142882460
656,2838,-1,1142607600
656,2582,1,1142882220
656,2863,-1,1142894100
656,2648,-1,1143134400
656,2868,-1,1143134160
656,2477,-1,1143252240
656,2815,-1,1142894520
656,2575,-1,1143248940
656,2604,1,1143816900
656,2435,-1,1143680520
656,1156,-1,1143486120
656,778,-1,1143571800
656,2970,1,1144100400
656,2972,-1,1143763380
656,2975,-1,1143805920
656,2690,-1,1144235400
656,2752,-1,1144245240
656,2425,-1,1144174200
656,2348,-1,1144839180
656,3073,1,1145305320
656,2750,-1,1145567820
656,3108,1,1145392080
656,3129,1,1145912340
656,2357,1,1145884680
656,2427,-1,1146826680
656,2059,-1,1147431720
656,3252,-1,1147259040
656,2997,-1,1147188600
656,2893,-1,1147358460
656,1062,1,1147704540
656,891,1,1147259100
656,3281,-1,1147285980
656,1054,-1,1147450020
656,3347,1,1149027360
656,3349,-1,1147983240
656,1605,-1,1147981140
656,3169,1,1149014640
656,1634,-1,1149017160
656,2492,1,1149014820
656,2732,1,1150297500
656,553,-1,1150769100
656,1791,-1,1150669080
656,3464,-1,1150905840
656,3691,-1,1152653820
656,756,1,1152815520
656,1892,-1,1153235640
656,3787,-1,1153669560
656,3581,-1,1158250260
656,3134,1,1158279600
656,1961,1,1159064520
656,2548,-1,1159743000
656,4233,-1,1160141340
656,3849,-1,1160656620
656,2126,-1,1160140260
656,3702,-1,1160751000
656,4304,-1,1161098220
656,318,-1,1160684460
656,2044,-1,1160933400
656,2661,-1,1161724140
